0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,0.0,0.0,-3.6878439948308857e-06,6.420138826321135e-05,0.012020684136148116,0.0093872540514944,0.3207516393222357,1.160915716923415,0.0

