AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
10.0,0.0,0.0,12.0,7.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,13.0,1.0,10.0,4.0,3.0,3.0,0.0,4.0,1.0,0.0,16.0

