0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,2.0085874131426555,1.8432621526992792,1.6463573870891481,1.7092943221437804,2.089956434361353,2.220281289048536,3.1745169868623613,6.781975400986046,0.0

