0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
1.245223341551503,1.3212717662677753,0.31322617298893385,1.1693463309685193,0.8595545347712604,0.33794383521570553,1.4140561575018369,1.7694815783877769,2.7657710464302676,0.0

