0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,5.498874845608514,3.799347509740411,3.8473913416368752,2.9618470154423053,3.2506421598804898,3.4203521600384414,4.903036225958503,7.3320151315897,0.0

