AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
5.0,0.0,1.0,8.0,1.0,1.0,0.0,2.0,34.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,7.0,7.0,3.0,0.0,19.0,7.0,0.0,46.0

