AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
63.0,9.0,4.0,107.0,32.0,14.0,6.0,129.0,233.0,3.0,18.0,20.0,53.0,51.0,5.0,0.0,69.0,7.0,14.0,69.0,8.0,27.0,3.0,193.0,133.0,25.0,150.0

