0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,-156.6579634464752,-683.7606837606838,-689.9350649350649,-462.42774566474,-597.672223969802,-299.14529914529913,-189.51358180669612,-524.2463958060289,0.0

