0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.4715035068073319,6.098944394704166,9.479333119242273,5.1316601913943725,3.3247223025696786,2.6623984764816244,2.1000947142716133,0.0,1.0855955939293496,-inf

