AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
66.94121411309528,117.6834933415918,92.33443169062534,69.95324533781911,46.50646231588299,44.66898740026494,65.14148731043828,180.09877193973276,308.1204452630735,79.2020394525159,59.48210244027845,130.75634372573853,72.51737853339095,206.38959570257288,39.330911783078456,18.49845405776803,94.1506449713116,57.32336475954678,58.93248021552451,80.41969025853675,69.80815417112765,103.8650829364102,85.08769522136524,168.55514330941193,224.44796557689236,49.670048960476834,82.84197958142448

