AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
1.0321332572503676,12.387736141220193,0.0,1.545928073763958,0.3470631516110671,0.0,0.0,1.8825655603456393,1.401457515816449,0.0,1.5122568417019946,1.36204524714311,0.24416625768818506,0.5654509471303365,0.0,0.0,1.969678765090201,0.0,0.0,2.513115320579274,1.0851008420382535,1.1320445006693212,0.0,1.251337366810779,1.7444142402349145,0.0,0.7232236312664039

