AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
17.0,0.0,3.0,28.0,13.0,3.0,2.0,3.0,7.0,0.0,3.0,0.0,17.0,1.0,0.0,1.0,27.0,1.0,12.0,1.0,10.0,12.0,0.0,7.0,2.0,0.0,31.0

