0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,10.899776554580633,18.357887007205473,8.991997122560921,8.712319219376196,8.3559640693545,12.307692307692307,9.150805270863836,0.0,0.0

