0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,112.97307475051778,91.82736455463728,28.72325147206664,56.11672278338944,33.64360210833241,14.509576320371444,42.30118443316414,33.96739130434783,0.0

