0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
1.7726410579121834,3.7766489793606137,7.445351122758948,2.4591171769334808,4.99481787645318,1.1299690388483348,2.9657749569962633,0.0,2.5972002181648186,0.0

