0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
1.8796798511177855,3.079253226620159,2.0811696296252684,1.804971950254282,1.3174827283557857,1.8871807146666648,2.8786203397113246,3.8027443319171406,7.470900507481433,0.0

