AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
2.299513683611992,30.351487191112735,15.007330907049065,1.1717446154366673,5.9774275715750536,7.618331618804661,24.67865201973938,3.9470326954977817,2.983771138461788,24.09542893798561,6.572269907362174,11.03624236123477,3.630286299113468,7.637595595514025,17.147120924022367,22.03265514673991,3.2277064107781013,10.924756437194748,5.565818579122084,6.695332708112103,5.892526997998836,4.398215333949869,14.8629511834713,1.9025242697461824,3.5624357556359327,10.05935053236397,1.0718120376548375

