AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
4.570875853537342,0.0,3.620958105514719,1.6425485783742055,1.3882526064442688,3.594056457492582,2.605659492417531,2.510087413794185,10.611035476895971,7.425191198673366,0.5040856139006649,0.0,1.9533300615054807,1.6963528413910094,0.0,0.0,1.9696787650902017,9.757168469710088,3.2943622480727983,1.256557660289637,2.170201684076507,1.1320445006693212,0.0,2.2524072602594023,4.070299893881467,1.5768269511262485,4.142098979071223

