0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
3.873116697006081,1.9106525486524606,1.9214264417118037,1.4094395032709826,1.3028151776650072,1.073419764971023,1.7956022403409355,1.5547610030668246,8.676425871196534,0.0

