AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
228.0,8.0,44.0,527.0,118.0,58.0,45.0,612.0,1245.0,15.0,67.0,72.0,176.0,200.0,23.0,2.0,331.0,30.0,108.0,20.0,67.0,316.0,9.0,1298.0,467.0,37.0,672.0

