AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
0.0896201665440873,0.0,0.0,0.1228841606324946,0.023727626939743514,0.08761669850836105,4.984727285626004,-0.1853835095987388,0.12188704626340793,0.0,-0.011459455475254815,2.354617718430987,0.028371461725755606,0.04734071745441931,0.0,0.0,-0.16841143532043643,0.4023726054020486,0.12142675428878495,-0.0075564515607471,0.04350143233999269,0.24951934210583965,2.353852719944342,0.04757098022422096,1.8347102229896572,-0.018850878196203402,0.03616066654516578

