0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,34.27424263428961,37.31290714229229,42.24141988277678,50.82339353925341,19.527436047646944,21.6076058772688,16.056518946692353,-8.757104454331326,0.0

