0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,0.0,0.0,0.0,0.0,0.0,-0.03327319265378183,0.3382050277386485,0.12164316124646604,0.0

