0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,50.0,85.8000858000858,0.0,0.0,35.198873636043636,42.19409282700422,62.305295950155774,0.0,0.0

