0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,0.0,0.0,19.083969465648856,0.0,0.0,0.0,24.40214738897023,0.0,0.0

