0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,113.72682815876266,107.52688172043014,80.57368463459835,60.75334143377885,103.04630643395376,63.106413189240364,70.69278933548776,86.60508083140878,0.0

