AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
19.0,0.0,4.0,207.0,12.0,0.0,0.0,126.0,266.0,0.0,7.0,0.0,-1.0,7.0,0.0,0.0,213.0,0.0,20.0,0.0,33.0,151.0,0.0,443.0,186.0,0.0,103.0

