AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
2.306151026544917,86.94178326832832,23.419658363418563,1.6344908881866405,6.058989099521693,7.751635624457553,5.587490942422868,5.623348961621599,3.0130306187789127,30.001079989927064,7.265958090467095,10.724593017610678,4.209774204258686,9.117068594864692,20.041768509193254,45.85097844420313,3.6172666831516795,16.6849811690056,6.439259218216612,12.283836611274877,6.493274404810995,5.629359020249314,31.39608442591349,2.506807089358257,5.176404755685255,12.090520646461309,0.9989315583583467

