AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
776.0,10.0,40.0,1091.0,313.0,247.0,63.0,372.0,619.0,20.0,214.0,90.0,366.0,225.0,33.0,47.0,581.0,78.0,218.0,137.0,257.0,655.0,28.0,1158.0,432.0,141.0,1540.0

