0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
2.4898073511562044,10.034187911670479,14.461006164673364,5.1963210047286505,5.285179475886369,4.138939603673539,1.341354634044922,0.0,1.3524113494360444,0.0

