0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,1.7015484090522377,14.009461056033173,9.31118400169294,2.098283604011918,2.5467865920175217,1.231686363384428,2.3743193617829554,1.244307294129358,0.0

