0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,-683.8982878866799,-1398.566593669122,-1036.6468676454106,-1041.2306056679624,-982.2866344605476,-592.0134040770735,-339.75824893825535,-676.7120815663629,0.0

