0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
3.889083343056041,-0.20989912515220777,7.271148979254425,2.7126344721605844,0.001230816815460667,2.732047626918219,0.7163054224040035,-0.1359570514719941,6.319414322934571,0.0

