0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,0.0,4.316857327865314,0.0,1.2297702789118992,1.1042402826855122,0.0,0.0,0.0,0.0

