AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
6.0,0.0,0.0,17.0,0.0,0.0,0.0,10.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,10.0,0.0,14.0,8.0,1.0,9.0

