0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
3.406613372093023,4.154204054503157,3.4268666344138037,3.0869179924816974,4.24268974689889,3.031669814984485,4.136076161364038,2.4213075060532687,12.985189864532883,0.0

