AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
0.0,0.0,1.8104790527573595,0.28986151383074216,0.0,0.0,0.0,0.0,0.200208216545207,0.0,0.0,1.36204524714311,0.24416625768818506,0.5654509471303365,0.0,0.0,0.3939357530180401,0.0,0.0,1.2565576602896364,0.0,0.0,0.0,0.3754012100432336,0.0,0.0,0.06574760284240036

