0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,101.63486947178906,251.01904520645735,238.46323691764195,220.6932364014021,211.66644419442804,167.08229426433914,139.12255726672706,153.67103016505416,0.0

