0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,39.339103068450044,66.8896321070234,117.37089201877936,85.49444286121403,45.034902049088046,148.58841010401187,123.60939431396784,0.0,0.0

