AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
372.0,8.0,33.0,464.0,191.0,90.0,16.0,119.0,168.0,34.0,117.0,27.0,231.0,85.0,9.0,4.0,352.0,34.0,183.0,79.0,114.0,168.0,31.0,355.0,142.0,42.0,794.0

