0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,5.5872164487652265,14.060742407199104,9.06433411135535,15.32902660681047,6.351491541930431,3.093293739173472,4.353694109451871,0.0,0.0

