AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
91.0,6.0,21.0,225.0,47.0,39.0,22.0,312.0,364.0,4.0,35.0,35.0,150.0,100.0,12.0,2.0,145.0,13.0,57.0,71.0,42.0,99.0,4.0,441.0,237.0,59.0,375.0

