AG,AI,AR,BE,BL,BS,FL,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH
21.96969361861496,49.550944564880766,41.641018213419265,26.86050028164876,16.65903127733122,17.970282287462897,46.901870863515555,47.37789993536525,54.857051333386714,17.325446130237857,21.67568139772858,100.79134828859016,33.69494356096953,52.58693808312131,20.82224741457095,44.924816997436636,39.787511054822076,10.976814528423851,12.811408742505325,70.99550780636447,28.936022454353417,29.150145892235024,27.447643619795237,45.798947625274515,87.2207120117457,38.63226030259311,31.098616144455384

