0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,16.168895664426117,44.598708576525574,19.036740909956215,21.963169454299713,17.745284190726316,0.0,0.0,0.0,0.0

