0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
4.239335950416727,20.71537080513741,20.247423515357674,15.694743516501452,16.07892824295904,13.735584504062984,14.5300262993476,4.0167095115681235,1.6571655839851518,0.0

