0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,0.0,0.0,0.0,0.0,-3.7610143993122724,-21.774117069199363,-26.10169491525423,-104.58342107110268,0.0

