0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
4.984299456711362,54.21033610408385,62.9569455727051,59.85851623435516,56.93241055384561,48.48876676903184,42.5989865925295,41.95007940550745,70.83038206741386,0.0

