0 - 9,10 - 19,20 - 29,30 - 39,40 - 49,50 - 59,60 - 69,70 - 79,80+,Unbekannt
0.0,0.0,12.56388027434295,29.307450717153536,15.472690700912885,10.321929550427011,0.0,14.281633818908885,21.99736031676199,0.0

